,GSM2356843,GSM2356844,GSM2356845,GSM2356846,GSM2356847,GSM2356848,GSM2356849,GSM2356850,GSM2356851,GSM2356852,GSM2356853,GSM2356854,GSM2356855,GSM2356856,GSM2356857,GSM2356858,GSM2356859
Cstb,10.2554941176471,10.2390823529412,10.2612705882353,10.8967058823529,10.8180176470588,10.9017882352941,10.1116882352941,10.0793782352941,10.0113558823529,11.1943294117647,11.1928647058824,11.3060058823529,10.0554794117647,9.99505647058823,10.25,11.2010235294118,11.2804470588235
Atp6v1a,11.1886529411765,11.2848764705882,11.1733941176471,10.7097235294118,10.8462588235294,10.7700411764706,11.1953823529412,11.0902882352941,11.1624235294118,10.6409235294118,10.6006235294118,10.6994941176471,11.2796647058824,11.2902882352941,10.9760470588235,10.5611764705882,10.6055470588235
U2af1,9.00973882352941,8.92588470588235,9.00612058823529,8.96877411764706,9.03606823529412,8.98368352941177,8.78415058823529,8.72343764705882,8.85397,9.16139588235294,9.4190605882353,9.08084705882353,8.92770882352941,8.94067705882353,8.91311176470588,9.73433882352941,9.59657470588235
Ctdspl,7.95689352941177,7.66554705882353,7.67978058823529,7.36093764705882,7.66535294117647,7.40128882352941,7.73742588235294,7.73081764705882,7.60345823529412,7.64386352941176,7.53822294117647,7.53619705882353,7.60956117647059,7.59556235294118,7.25817823529412,7.38373117647059,7.41102
Ogfr,8.49000647058824,8.57109411764706,8.57239470588235,8.91483588235294,8.65848470588235,8.6532005882353,8.46715529411765,8.47418529411765,8.53644411764706,8.97766058823529,9.06206117647059,9.19189470588235,8.43431294117647,8.48724294117647,8.54238117647059,9.01977705882353,8.95757
Ccnf,5.06960588235294,5.35156235294118,5.15351588235294,5.05476823529412,5.12200588235294,4.67431058823529,4.95016735294118,5.16610058823529,4.90500176470588,5.66341764705882,5.91014647058824,5.60755117647059,5.18639470588235,5.01381941176471,5.01032941176471,5.69604705882353,5.42209470588235
Aebp1,6.66109294117647,6.73819235294118,6.58604411764706,6.82880735294118,6.77679970588235,6.70906529411765,6.39051823529412,6.53794176470588,6.68140705882353,6.91290117647059,6.76881941176471,6.95115647058824,6.40740117647059,6.47823,6.22464941176471,6.98902823529412,7.21019764705882
Pate4,2.88583647058824,3.13113941176471,2.74624647058824,2.95550823529412,2.74024882352941,2.75695941176471,2.70456647058824,2.78553294117647,2.97857470588235,2.78425117647059,2.78253470588235,2.79556823529412,2.78043176470588,2.78807058823529,2.60046352941176,2.81154647058824,2.74319117647059
Fibp,7.75162,7.55018176470588,7.59716352941176,7.35422588235294,7.45071911764706,7.51025294117647,7.70591705882353,7.71024823529412,7.72846235294118,7.52202117647059,7.37194352941177,7.47222411764706,7.61539470588235,7.73381294117647,7.73525058823529,7.43986705882353,7.59787764705882
Polr1h,7.88703764705882,7.95469205882353,7.96769588235294,8.25189235294118,8.16013176470588,8.17645764705882,7.80900235294118,7.87299588235294,7.80646411764706,8.06066117647059,8.04183294117647,8.14337705882353,7.86602764705882,7.94381705882353,7.96643411764706,8.14320352941176,8.02786294117647
Cask,7.89367117647059,7.98971647058824,7.91385647058824,7.56971058823529,7.79958411764706,7.75857294117647,7.76741176470588,7.78802411764706,7.81974882352941,7.83767941176471,7.83582176470588,7.49139411764706,7.92919411764706,7.84482176470588,7.90517117647059,8.13992411764706,7.92572352941176
Nefm,10.5498882352941,10.8336235294118,10.6813,10.8167352941176,10.7470058823529,10.7975117647059,10.4530117647059,10.4530117647059,10.5780764705882,10.6903647058824,10.7176352941176,10.6924352941176,10.6199411764706,10.5146705882353,10.2333705882353,11.0113970588235,10.8283470588235
Dctn1,9.46286647058824,9.44251294117647,9.47276147058824,9.14123,9.21067470588235,9.25263647058824,9.44165352941176,9.39,9.43818411764706,8.95125029411765,8.86654470588235,9.09943294117647,9.48782470588235,9.49098058823529,9.04819764705882,9.13493882352941,9.23145411764706
Fxr2,8.17429117647059,8.25131411764706,8.39089058823529,8.11968352941176,8.12725176470588,8.03868117647059,8.13033235294118,8.1350855882353,8.25264823529412,7.99354058823529,7.83677470588235,8.04627352941177,8.27952294117647,8.19412176470588,7.83639882352941,8.21092941176471,8.20778705882353
Pmel,5.05032352941176,4.90559588235294,4.96133941176471,5.12779147058824,5.21822823529412,5.13126411764706,5.06169647058824,4.97183176470588,4.60980294117647,5.07109941176471,5.25659,5.29079705882353,4.93708647058823,5.11665470588235,5.01689882352941,5.10748,5.06812058823529
Abcb6,7.02461705882353,7.01107117647059,6.94729470588235,6.81735470588235,6.71961470588235,6.99534235294118,6.90310235294118,6.86016705882353,6.89805411764706,6.82468058823529,7.04453088235294,6.99950823529412,7.13260529411765,6.93806,6.87416705882353,7.15651117647059,7.31464647058824
Atp5me,11.4895470588235,11.4167058823529,11.5195941176471,11.3013235294118,11.3396588235294,11.3342647058824,11.4737294117647,11.4836117647059,11.4286352941176,11.4116705882353,11.3524882352941,11.4258470588235,11.4704176470588,11.4704176470588,11.5195941176471,11.6127,11.6275294117647
Acsl1,6.907605,6.97172294117647,7.13042647058823,7.36801882352941,7.01389529411765,6.77758470588235,7.01693235294118,6.92108235294118,6.88300588235294,6.83041411764706,6.86192823529412,6.81284352941177,7.01327058823529,6.89382176470588,7.16357470588235,5.79038117647059,6.46907764705882
H2-DMa,6.69420411764706,6.80469882352941,6.78265088235294,6.71053529411765,6.67347823529412,6.65747617647059,6.73628588235294,6.71601676470588,6.77079294117647,6.24538117647059,6.314235,6.50745205882353,6.82788823529412,6.92909823529412,6.85155117647059,6.66032764705882,6.59857588235294
Zfp36l1,5.90980176470588,6.15572764705882,5.68438647058823,6.47723294117647,6.54260352941176,6.50516558823529,5.23702352941176,5.54120529411765,5.49150176470588,6.79476058823529,6.60504705882353,6.65368470588235,5.98724470588235,5.95063117647059,5.35283529411765,6.46272470588235,6.48938705882353
Casq2,5.24949529411765,5.24457058823529,5.21836470588235,4.86004705882353,5.04966235294118,5.15074294117647,5.05908588235294,4.85617470588235,5.12359647058824,4.83405764705882,4.93060470588235,4.88953,5.31327117647059,5.12385588235294,5.27662117647059,5.63473294117647,5.25258294117647
Syt5,8.73452470588235,8.61591176470588,8.81587823529412,8.67007235294118,8.65228823529412,8.66269882352941,8.66862588235294,8.79434705882353,8.72665,8.50261941176471,8.50897352941177,8.59764647058824,8.77594764705882,8.82024705882353,8.58668411764706,8.94651705882353,9.05438
Xpc,7.18311352941176,6.97076882352941,6.90503823529412,6.42379411764706,6.45920647058824,6.21871352941176,6.92307294117647,6.90027058823529,6.69698941176471,6.46015294117647,6.54638352941176,6.71002058823529,6.87446882352941,6.88540823529412,6.85004470588235,6.98155382352941,6.75843941176471
