,GSM2356843,GSM2356844,GSM2356845,GSM2356849,GSM2356850,GSM2356851,GSM2356855,GSM2356856,GSM2356857,GSM2356846,GSM2356847,GSM2356848,GSM2356852,GSM2356853,GSM2356854,GSM2356858,GSM2356859
TUBD1,7.434954118,7.593375882,7.376142353,7.65859,7.699661176,7.699918235,7.867952353,7.728642353,7.523133824,8.002459412,7.996572353,7.824369412,7.924819412,7.921475882,8.067334706,8.065551765,7.859612941
TUBG1,7.321389412,7.575634118,7.511915882,7.302985882,7.302091176,7.270081765,7.569283529,7.387916471,7.259633529,7.780467059,7.835821765,7.743221765,7.399652353,7.625748235,7.695462059,7.855734706,7.591757647
TUBG2,6.297460588,6.267475882,6.444542941,6.322113529,6.261291176,6.346325,6.482283529,6.562110588,6.438951765,6.300426471,6.321581765,6.315312647,6.122870588,5.884483529,5.908908824,6.084659412,6.20789
TUBGCP2,10.2267,10.39717059,10.25130588,10.31810882,10.2516,10.42146471,10.12930588,9.910508824,10.03644588,10.65535294,10.52704118,10.48964118,10.27783529,10.16472353,10.58694118,9.389361176,9.636337059
TUBGCP3,11.21132353,11.15255882,11.10300588,11.11451176,11.16242353,11.08257059,11.12383529,11.19218529,11.00431765,11.05892353,11.16499412,11.01865882,11.07357059,10.934,11.11002353,10.76665294,10.98132353
TUBGCP4,9.520174706,9.639010588,9.639497059,9.518112941,9.455313529,9.576599412,9.558198824,9.515464118,9.331931176,10.39226471,10.60119412,10.33481765,10.33777059,10.46147647,10.44679412,10.17395294,10.14053529
TUBGCP5,2.593855294,2.736482353,2.604606471,2.620110588,2.677679412,2.642047647,2.59509,2.800887059,2.703258235,2.544880588,2.596299412,2.631577059,2.674837647,2.862805294,2.678230588,2.782121176,2.719420588
TUFM,6.781307059,6.521198824,6.63547,6.883425882,6.542991765,6.392836471,6.582759412,6.512778824,6.115701176,6.825681176,7.200865294,6.709734706,7.066126471,6.42749,6.726247059,6.425343529,6.561862353
TUFT1,7.290005882,7.132731765,7.115598235,7.048827059,6.919029412,7.020052941,6.979695294,7.27289,7.676812353,7.430065882,7.667105294,7.468531765,8.144146471,7.957194706,8.114811176,8.672785882,8.761586471
TUG1,10.15982941,10.31837647,10.24667647,10.06277941,10.07372941,10.24028235,10.16987059,10.20977059,10.01016647,10.22872941,10.31503529,10.31674412,10.18973529,10.20902059,10.20639412,10.36168235,10.21828824
TULP1,6.993734706,7.172660588,7.220544118,6.928736471,6.974101176,6.874976471,7.072175882,7.058637647,7.120374706,7.087365294,7.050695294,6.859119412,7.078088235,7.010565294,7.117128824,7.327559412,7.233888235
TULP2,11.02585294,11.05714118,11.08718235,10.98023529,11.19286471,11.16687647,11.35725294,11.27966471,11.05892353,11.09778235,10.84908235,10.91361765,10.95305882,10.86667647,10.99524118,10.18477059,10.47543529
TULP3,4.555630294,4.553355882,4.908484706,4.6526,4.874668824,4.323087647,4.778352059,4.473658824,4.776597647,4.503265882,4.578256471,4.455673529,4.57187,4.570107059,4.312217647,4.604678235,4.682361765
TULP4,7.864023529,7.883235882,8.204848235,7.956302941,7.972440588,8.092318235,8.241557647,8.148184118,7.725829412,8.22196,8.301417059,7.988814118,8.424777059,8.548470588,8.765161176,8.976042941,9.133214706
TUSC2,6.888763529,6.589794706,6.6934,7.080411176,6.676552353,6.47768,6.725880882,7.01003,7.016932353,6.976343529,7.445371176,6.665376471,7.932007647,7.473264706,7.913200588,8.635338824,8.443161176
TUSC3,4.608977059,4.655008824,4.478712353,4.531480588,4.362541765,4.455498824,4.516739412,4.540074118,4.477503529,4.361398824,4.633193529,4.537654118,4.276296471,4.751467059,4.352810588,4.726652941,4.663513529
TUT1,10.01396294,10.20327059,10.1314,10.21737941,10.2697,10.34148235,9.913894706,10.06996412,10.11038235,10.30532353,10.24360294,10.13071765,10.21077059,9.922255294,9.667664118,10.03913294,10.13392941
TUT7,11.51295882,11.48577059,11.42442353,11.50441176,11.55229412,11.46065882,11.56524706,11.52537059,11.44688235,11.25934118,11.31914706,11.24568824,10.90581176,10.92570588,11.03132941,10.81673529,11.00761765
TVP23A,7.499637647,7.540077059,7.423357647,7.237276471,7.319916765,7.407131176,7.274080588,7.312881176,7.369302353,7.318382941,7.215646471,7.32607,7.709439412,7.998111176,7.838005882,8.141282941,8.108566471
TWF2,8.172521176,8.171372353,8.362489412,8.229731176,8.257426471,8.277826471,8.202882353,8.282659412,8.48609,8.226610588,8.24455,8.336020294,8.466358824,8.558289412,8.442194118,8.600533529,8.56582
TWIST1,6.828027059,6.982952941,6.975104706,6.762155882,6.935939118,6.992561765,6.877085294,6.963278824,6.923324118,7.097410588,6.810898235,6.923567647,7.034427059,7.335043529,7.149154118,7.597163529,7.335789118
TWIST2,7.57684,7.694897647,7.831537059,7.671259412,7.626745882,7.545002941,7.661089412,7.72012,7.613660588,7.526578235,7.619317647,7.483262353,7.720486471,7.632587647,7.694897647,7.707235294,7.878397059
TWSG1,4.317471176,4.292970588,4.387438235,4.303995882,4.285362353,4.336036471,4.295057647,4.16284,4.187587647,4.047577647,4.012655294,4.251186176,4.005333529,4.245590588,4.265875,4.184706471,4.454458824
TXK,3.506292941,3.783808824,3.57961,3.443136471,3.406077647,3.394212941,3.568146471,3.445390588,3.468887059,3.598573529,3.494368235,3.394878824,3.559666471,3.811730588,3.296695294,3.405024118,3.410968824
TXLNB,2.859627059,2.930438824,2.778511765,2.917593529,2.794344706,2.935208235,2.823427059,2.811159412,2.863809118,2.835849412,2.848770588,2.806211765,3.031448824,2.454784118,2.737301765,2.945328824,2.877342353
TXLNG,3.735409412,3.832311765,3.599140588,3.488549412,3.636812941,3.653144118,3.739104118,3.681704706,3.519015294,3.726175588,3.810542353,3.704978824,3.759474706,3.800632353,3.691262353,3.320026471,3.576214118
TXN,8.030708235,8.17334,8.511869412,8.110871471,7.994,8.158566471,8.654766471,8.458481176,8.542672941,8.328446471,8.389211765,8.398372941,7.763507059,7.872414706,7.781377647,7.784314706,7.544265294
TXN2,4.277893529,4.320353529,4.057313529,4.234097647,4.421981176,4.315641765,4.406176471,4.265668235,4.046645882,4.129795882,4.422292941,4.150005294,4.269251765,4.522098235,4.306487059,4.247515882,4.115337059
TXNDC11,7.310769412,7.282325294,7.149783529,7.384765882,7.349879412,7.41449,7.14793,7.156165294,7.111391176,7.031730588,7.274835588,7.219657059,7.583804118,7.498738529,7.445111176,7.923004706,7.653502941
TXNDC12,5.188262059,5.028738235,5.354750588,5.324752941,5.310697647,5.425834706,5.243459412,5.241591765,5.236566471,5.427625882,5.109195882,5.216751176,5.197877059,5.239780588,5.477839412,5.140904706,5.076625294
TXNDC16,7.153868824,7.287153529,7.37212,7.321389412,7.307742941,7.393969412,7.369147647,7.30622,7.561508235,7.418930588,7.303477647,7.362080588,7.610076471,7.673207059,7.646392941,6.980446471,7.142418235
TXNDC17,7.457366471,7.271625294,7.159837647,7.214903529,7.305165294,7.214577647,7.305591765,7.235557647,7.559295294,6.712525882,6.776799706,6.701006471,6.921955882,6.860814118,7.059455294,7.275093529,7.355707647
TXNDC5,7.655682353,7.618449412,7.737321765,8.029091176,8.130082353,8.236868824,7.853248824,7.962647647,9.155528235,7.579328824,7.598532647,7.380069412,7.310769412,7.006168824,7.217771765,7.027729412,7.348020588
TXNDC8,3.828794706,4.096575588,4.108914118,4.160797647,3.762738824,4.271995294,3.688302353,4.120852941,4.141286471,4.313568824,4.416235294,4.182037059,4.280432941,4.276768235,4.4959,4.219020588,4.338644118
TXNDC9,7.748898824,7.600794118,7.67133,7.549052353,7.599584118,7.607078824,7.668528235,7.635108235,7.609169412,7.253035294,7.384287059,7.308382941,7.595410588,7.722948824,7.403232941,7.692724118,7.630251176
TXNIP,8.727102941,8.880456176,8.777290588,8.770433529,8.831352353,8.797958824,8.836082353,8.702959412,8.907211765,9.123884118,9.100915294,9.075987647,8.889995882,9.17251,9.035693529,8.795801176,8.836740588
TXNL1,5.025747647,4.751595882,4.699428235,4.663171176,4.469231765,4.661785,4.507427647,4.675221471,4.477314706,4.516996471,4.829362941,4.625482353,4.664607059,4.787782059,4.755719412,4.569954706,4.952177059
TXNL4A,6.907605,7.046750588,6.888256471,6.916364118,6.861075882,6.910166471,6.950692353,6.978394706,7.005489412,6.799094706,6.866079412,6.926868235,6.780487059,7.072241176,6.855592353,7.264051176,7.229428235
TXNRD1,6.412453529,6.317105294,6.29868,6.350761176,6.218888824,6.386836471,6.307796765,6.346404118,6.574747059,6.14975,6.374757353,6.137308235,6.144487059,6.329467059,6.143448529,6.884145294,6.638684706
TXNRD2,8.316908824,8.339029412,8.686261765,8.582106471,8.66883,8.570037059,8.933517647,8.599043529,8.441403529,8.282988824,7.985667059,8.179429412,8.151147353,8.204276471,8.191677059,6.402387647,6.696781765
TXNRD3,9.237012941,9.230382353,9.175850588,9.237312353,9.135164118,9.165491176,9.281477059,9.334088824,9.307655294,8.786318824,8.790636471,8.835214118,8.606564706,8.563083235,8.760760588,8.671275294,8.604542941
TYK2,4.569248235,4.718414706,4.553231176,4.439311176,4.447015882,4.601108824,4.408296471,4.75484,4.581067059,4.686606471,4.364763529,4.518481765,4.656040588,4.827432353,4.452711176,4.572793235,4.636423529
TYMS,4.328016471,4.553355882,4.549492941,4.404244706,4.490096471,4.510162941,4.431720588,4.360705588,5.009027647,4.712332941,4.744478824,4.409515882,4.682763529,4.474590588,4.580897647,5.040115882,4.475727647
TYR,7.762493529,7.918195294,8.001763529,7.619183529,7.72133,7.798145294,7.882615294,7.841269706,7.956748235,7.581843529,7.449797059,7.713839412,7.584935882,7.633741765,7.617805882,7.542032353,7.368648824
TYRO3,7.822242353,7.851071765,7.923144118,7.846491765,7.916150588,7.919447647,7.966158235,8.008139706,7.899717647,7.718284706,7.572644706,7.555945294,7.872932353,7.792443235,7.803538235,7.651968824,7.776907059
TYROBP,7.568532353,7.679117059,7.833003529,7.789002941,7.701884118,7.858305588,7.837224118,7.873798235,7.734451176,7.440538235,7.651788824,7.531083529,7.205024118,7.111788824,7.202637647,7.476275294,7.47034
TYRP1,9.867126471,9.812748824,9.856323529,9.708984706,9.734917059,9.649002353,9.980592941,9.931557059,9.3815,9.604271176,9.627063235,9.687003529,9.625349412,9.659375294,9.649002353,9.430044706,9.544591176
TYSND1,7.872276471,7.746086471,7.707676471,7.892804706,7.931311765,7.89528,7.837797647,7.916868824,7.891413235,7.206954118,7.281779412,7.088122941,7.196976471,6.845322941,6.978394706,7.210341765,7.452064118
TYW1,6.857595882,6.901915294,6.734335294,6.729359412,6.890980588,6.696304706,6.837563529,6.862464118,6.773495294,6.874796471,6.917956471,6.972244706,6.908189412,7.237747059,7.212427059,6.973167647,7.055084706
TYW5,6.935428235,6.876546471,6.801394706,6.947538529,6.921955882,6.973743529,7.071958235,7.073646471,6.803341765,6.42749,6.512401765,6.342678235,6.591124118,6.563230294,6.492002059,6.692240588,6.733328824
U2AF1,6.059367059,6.037091176,6.172078824,6.059670588,6.012837647,6.276021176,6.130857059,6.209455294,6.084958824,6.050809412,5.917107059,5.988515294,6.359410588,6.341534706,6.225656471,6.456472941,6.442394118
U2AF1L4,3.063587059,2.947567647,2.985637059,3.054252353,3.061803824,3.211747059,3.213680588,3.430662941,3.160664118,2.718198824,2.989330588,3.138595,2.969018824,3.016167059,3.079341176,3.663468235,2.784839412
U2AF2,7.777385882,7.962758529,7.837224118,7.647001765,7.821268235,7.655682353,7.768586471,7.780221765,7.603927647,7.806616471,7.699131765,7.811091176,7.779168824,7.717165882,7.834012941,7.711604118,7.720741176
U2SURP,7.637845294,7.674388235,7.728838824,7.643297059,7.732467059,7.71914,7.916623529,7.678802353,7.780974118,7.331392059,7.492504706,7.281261765,7.112215882,6.800373529,7.173782353,7.428837059,7.232643529
UAP1,3.722406471,3.320409412,3.782203529,3.662926471,3.756057647,3.727222353,3.930236471,3.776915882,4.200944118,3.907258824,3.807325882,3.470287059,3.672539412,3.728164706,3.706732941,3.695997059,3.847219412
UAP1L1,3.839377059,3.504847059,3.518284118,3.508604706,3.544304706,3.370489412,3.459321176,3.873252353,3.97482,3.132935,3.588047059,3.572021765,3.212828824,2.951764118,3.124319412,3.299872647,2.988833529
UBA1,6.039269412,6.313973824,6.08133,6.055095882,6.063456471,5.967254706,5.959571176,5.952905882,5.815076471,6.313828235,6.199319412,6.29042,5.969559412,5.908908824,5.919868824,5.583766471,5.590942353
UBA2,13.56502941,11.23893529,13.31752353,13.52192941,13.02429412,10.75975882,11.71266471,13.40121176,9.912448235,13.01376471,13.56502941,12.74635294,13.52192941,13.2302,13.52192941,10.12148824,13.4517
UBA3,9.580225588,9.697425882,9.733935294,9.596000588,9.606081765,9.509198235,9.602482353,9.571531176,8.853342353,9.747115294,9.688965882,9.851152353,9.675425294,9.670037059,9.666338235,9.298405588,9.306873529
UBA5,4.489704118,4.448374118,4.611218235,4.543067059,4.450116471,4.505530588,5.013574118,4.531091765,4.667097059,4.506041765,4.635951765,4.638709412,4.118346471,4.314173529,4.399826471,4.33838,4.524284118
UBA7,9.547557059,9.431782353,9.388453529,9.249312353,9.409965294,9.368540588,9.605578824,9.515955882,9.248701176,9.028030588,8.978001765,9.097973529,8.484432941,8.319024706,8.451278824,8.458196471,8.455831176
UBAC1,12.41228824,12.41965882,12.43027059,12.391,12.47148824,12.37321176,12.41531765,12.45424706,12.4653,12.25074706,12.25565882,12.17032941,12.1585,12.18734118,12.19308235,12.52082353,12.48709412
UBAC2,12.69401176,12.61676471,12.6651,12.6651,12.67405882,12.705,12.79361176,12.705,12.86898235,12.391,12.45424706,12.30239412,12.32102353,12.24762941,12.38188235,12.61676471,12.68413529
UBALD1,4.656040588,3.863147647,4.679084118,4.564568235,3.776253529,4.139033529,4.229034118,4.563577941,4.003312353,4.929696176,4.771163529,5.007922941,5.546849412,4.908643529,4.735278235,6.11877,5.802538824
UBALD2,12.23759412,12.18104118,12.21198235,12.05367647,12.07501176,12.02944118,12.20402353,12.11400588,12.27525294,11.88342353,11.89361765,11.77288235,11.58114118,11.63264706,11.69290588,11.66841765,11.74441176
UBAP1,5.834831176,5.932681176,5.809023529,5.898070588,5.649824118,5.504392353,5.916062941,5.794453529,5.929787647,5.573115294,5.588154706,5.404807647,5.098592353,5.018298824,5.339359412,5.192991765,5.241285294
UBAP2,12.32102353,12.29307941,12.37725294,12.29145294,12.35261176,12.26757059,12.28033529,12.32102353,12.32497647,12.00764118,11.90174118,11.89981765,11.84312353,11.80061765,11.77965294,12.09913529,12.13064706
UBAP2L,10.08893529,10.07527765,10.11562941,10.20709412,10.20599412,10.1571,10.12767647,10.16064118,10.46288824,10.18353529,9.987570588,10.28587647,10.39571176,10.27362941,10.09382059,10.97026471,10.75278235
UBC,8.341169412,8.175386765,8.372684706,8.271741765,8.406308824,8.378865294,8.436879412,8.307765882,8.131677647,7.882615294,7.999625294,7.806061176,7.483134118,7.561105294,7.776005294,8.021021176,8.143787647
UBD,11.35248824,11.23621765,11.31770882,11.22123235,11.25415882,11.28824118,11.40638824,11.34107647,10.58363529,10.93868824,10.97195294,11.03665,10.53778235,10.55144118,10.84625882,10.48964118,10.50906471
UBE2B,10.66490588,10.57888824,10.82151176,10.59862941,10.55429412,10.53244118,10.78044118,10.76782353,10.41534706,10.45243529,10.56348824,10.40193529,10.57977647,10.38331765,10.65303529,10.56627059,10.58468529
UBE2D1,11.39934706,11.37804706,11.49390588,11.34750588,11.39529412,11.41026471,11.55002353,11.41026471,11.44421176,11.12897059,11.16687647,11.15738235,11.2779,11.3797,11.37638235,11.47372941,11.361
UBE2D2,5.427053529,6.289587059,5.655392353,5.604533529,5.507650588,6.151868235,5.876753529,6.076457059,7.099010588,8.148607059,7.727593529,8.187526471,8.359215882,8.65377,8.443024706,9.311874706,9.201288235
UBE2E1,5.242324706,5.511457647,5.349034706,5.423485294,5.356087647,5.408133824,5.697757059,5.676748235,5.507144118,5.246475882,5.090275882,5.084564706,5.246766471,5.040863529,5.250412941,5.043107647,5.122414706
UBE2E2,7.88566,7.951543529,7.980542941,8.052530588,8.032398824,7.978881176,8.072660588,8.049115294,8.026542941,7.498423529,7.53792,7.472672353,7.445243529,7.188327059,7.564233529,7.465291765,7.716949412
UBE2E3,2.528524706,2.587977059,2.531292941,2.422729412,2.678230588,2.445127647,2.701469412,2.366345294,2.703504706,2.359261176,2.330777647,2.513940588,2.356309412,2.593348235,2.746426471,2.582062941,2.551405
UBE2F,8.352017647,8.239961765,8.415261765,8.430770588,8.38465,8.391153529,8.367428824,8.404430588,8.381215882,7.712602941,7.762166471,7.963736471,7.650506471,7.535246471,7.590244118,7.678437647,7.752512941
UBE2G1,7.540887059,7.577277059,7.643572353,7.535842353,7.630587059,7.508897059,7.370023824,7.506268235,7.555055294,7.335431765,7.207409412,7.026425294,7.21908,6.949002353,7.116732941,7.335855882,7.551725294
UBE2G2,6.780439118,6.851962353,6.474557353,6.745057647,6.792523529,6.922619412,6.848617647,6.721325882,6.776734118,6.834986471,6.913623529,6.880870882,6.97822,6.88322,6.794391765,7.013631176,6.822289412
UBE2H,7.769582059,7.757953529,7.684938824,7.599248824,7.605202647,7.631853529,7.772690588,7.717758824,7.534802941,7.185317059,7.116482353,7.032728824,7.183395294,7.074459706,7.335855882,7.602225294,7.611590588
UBE2I,8.097885882,8.076914706,7.965134118,8.051907647,8.163142353,8.192335882,8.12402,8.104771765,8.064018824,8.095144706,8.083100588,7.93461,8.199000588,8.072836471,8.117811176,8.30819,8.190521765
UBE2J1,6.217624412,5.530586471,6.165671176,6.110935882,5.895607647,5.803438824,6.054472941,6.191007647,5.703437059,6.012837647,6.450887059,5.81184,6.145867647,6.018264706,6.347399412,6.034361765,6.315214118
UBE2J2,9.510452353,9.642660588,9.45208,9.399009412,9.41968,9.520590588,9.528371765,9.497400588,9.539421765,9.397061765,9.4065,9.290409118,9.389712941,9.482720588,9.471121765,9.632534118,9.552501176
UBE2K,4.028697059,4.141824118,4.193417059,4.162385588,4.108420588,4.429981765,4.170401471,4.303943529,4.090272353,4.416235294,4.024831765,4.019091176,4.085282353,4.021450588,3.909910588,4.240354706,4.111140588
UBE2L3,2.75895,2.919499412,2.579468824,2.599574706,2.643365882,2.710367059,2.534158529,2.933863824,2.900340588,2.879384706,2.78439,2.577144118,2.820542353,2.850815294,2.802978235,2.683494706,2.640762941
UBE2L6,3.587086471,3.593571176,3.740256471,3.508809412,3.546204118,3.559803529,3.591534706,3.545434706,3.569584118,3.548313529,3.498152353,3.342066471,3.903675294,3.586725882,3.639224118,3.548168824,3.407725294
UBE2M,7.407622941,7.573895294,7.468531765,7.269352941,7.413178235,7.287434118,7.187173529,7.166890588,7.327559412,9.503557059,9.629823529,9.495334118,9.099615294,9.618128824,9.213084118,8.824427059,8.739856471
UBE2N,8.431715882,8.419304118,8.5101,8.485115294,8.444410588,8.577004118,8.528738824,8.520702353,8.458196471,8.261334118,8.250835882,8.386310588,8.277281176,8.280133235,8.294718235,8.36973,8.342930588
UBE2O,9.786874118,9.61683,9.693961176,9.768585294,9.749807647,9.621547647,9.800365882,9.766255294,9.627356471,9.597775294,9.725270588,9.679562353,9.473355294,9.314209412,9.433234118,9.238398235,9.472550588
UBE2R2,6.554898235,6.462845294,6.565724706,6.384546471,6.375743529,6.470686471,6.602275294,6.523308824,6.454831765,6.309741176,6.421806471,6.315034118,6.676552353,6.832189412,6.657114706,6.986111176,6.622932941
UBE2S,8.838205882,8.840821176,8.795500588,8.683275588,8.709767647,8.647486471,8.738135294,8.714471765,8.669774118,8.561428235,8.626610588,8.672270588,8.578479412,8.714232353,8.656757647,8.752118824,8.655629412
UBE2T,6.950147647,6.992432059,6.918022941,7.074334706,7.099325294,7.121307059,7.202637647,7.206269412,7.358964706,6.609683529,6.495038235,6.799274706,6.568107647,6.344343529,6.416451765,7.47799,7.361500588
UBE2V1,7.039595294,7.304985294,7.264367647,7.156424412,7.239196471,7.095225882,7.156165294,7.085495882,7.169222941,6.578717059,6.618423529,6.677878824,6.556411176,6.217558824,6.509488235,7.065525294,6.802693529
UBE2V2,3.657621765,3.714468235,3.57894,3.828794706,3.386025882,3.282678235,3.687842941,4.131694706,3.238381765,3.972982353,3.526712353,3.757874706,3.926594118,3.602582941,3.47151,3.483799412,3.750399412
UBE2W,5.360705294,5.343053529,5.145261176,5.309570588,5.364162941,5.448265294,5.214563529,5.469358824,5.274068235,4.834582941,4.892166471,5.316885294,5.082120588,4.971245294,4.918604706,5.183978235,5.063604118
UBE2Z,6.342497647,6.468490882,6.547076471,6.593011471,6.577491765,6.647452353,6.595305294,6.473559412,6.648157647,6.613631176,6.396757647,6.524812941,6.853520882,6.609683529,6.788009412,5.988677059,6.4855
UBE3A,3.098939412,3.177782353,3.191917059,2.957277059,2.91795,3.049464118,2.960678529,2.999145882,3.095491176,3.132935,3.260845294,2.861032353,3.033973529,3.23189,3.018995882,2.839743529,3.222316471
UBE3B,2.965259412,2.787960588,2.947567647,2.917593529,2.792078529,2.858426471,2.853347941,2.627904706,3.021248824,3.22247,2.97378,3.229084118,3.065854118,2.832765882,2.699643529,2.472749118,2.807997059
UBE3C,7.262694118,7.194126471,7.230959412,7.08016,7.117216176,7.159934412,7.061931176,6.975976471,7.31848,6.908654706,6.949298235,6.928736471,6.852915294,6.725109412,6.737332941,6.819619412,6.862990588
UBE4A,10.07693412,10.04080471,10.1198,10.1582,10.08017706,10.18902941,10.21077059,10.23405294,10.3715,10.00814647,10.05006765,9.997040588,10.44161765,10.48306471,10.47297647,11.03054706,10.94512353
UBE4B,8.702267059,8.708535294,8.676838824,8.659025882,8.598398235,8.56871,8.734103529,8.668918235,8.376707647,8.655115882,8.753004118,8.76619,8.746727647,8.792867647,8.752804706,8.440891471,8.428837647
UBFD1,6.925018235,6.833658824,6.848094118,6.675733529,6.795087059,6.897014118,6.925343529,6.963112353,6.739761176,7.290546471,7.345463824,7.489665882,7.126221765,7.333298235,7.218885882,7.168458235,7.104376471
UBIAD1,8.740875882,8.721065882,8.667007059,8.739397059,8.702267059,8.761328235,8.780711176,8.716515882,8.760128824,8.633562353,8.50759,8.475655882,8.76278,8.603612353,8.724175294,8.573347059,8.625080588
UBL3,8.385908824,8.457527647,8.460764118,8.603437059,8.575327353,8.649071765,8.452348824,8.428207647,8.404058824,8.600837059,8.423632941,8.493826471,8.314884706,8.057445882,8.224988235,8.100425294,8.033443529
UBL4B,7.419037647,7.408772941,7.473734706,7.62783,7.447012941,7.391675882,7.524504118,7.589585294,7.393157059,7.519324706,7.644031765,7.54881,7.771781176,7.829951176,7.846491765,7.847241176,7.846788824
UBL7,7.733812941,7.62991,7.779978235,7.778166471,7.668779412,7.591509412,7.901874706,7.917931765,7.341522941,7.429910588,7.533351176,7.583295882,7.799584118,7.622413529,7.840033529,7.590522941,7.908097647
UBLCP1,4.141286471,3.866554706,3.953083529,3.948012941,3.831217647,4.040851176,3.896465294,3.97954,3.897286471,4.111140588,3.841098824,4.251186176,4.056179412,4.041134118,3.822858235,3.801113529,4.120852941
UBN1,8.498452941,8.506817059,8.594075882,8.648088235,8.528738824,8.595245294,8.505819412,8.545152941,8.620436471,8.478248235,8.333172353,8.498948235,8.820637059,8.861973529,8.675473529,9.020388824,9.065706471
UBOX5,7.978015882,7.960968824,8.442194118,7.596052941,7.602398824,7.371943529,7.215932353,7.616915588,7.625634706,9.053322353,9.079578235,9.048824118,8.842891765,8.30819,8.515391765,8.110652941,8.159158235
UBP1,9.142758235,9.139788824,9.166866471,9.096309412,9.060285294,9.040994412,9.090477059,9.186585294,9.090477059,9.845805882,9.999567059,9.872877059,9.824350588,10.17986471,10.0518,9.788593529,9.884250588
UBQLN1,6.215652941,6.446870588,6.288048235,6.530687059,6.412831765,6.367381765,6.499296471,6.424330588,6.481532941,6.817117647,6.790089412,6.673085882,6.740785294,6.745234706,6.6373,6.712744706,6.572639118
UBQLN2,8.868264706,8.884417647,8.741671765,8.712194706,8.705674706,8.860428235,8.785132353,8.761895294,8.742221765,9.080847059,9.013790588,8.996332353,9.477364118,9.379621176,9.600838824,9.838097647,9.732003529
UBQLN4,6.730719412,6.785317059,6.663370588,6.795943529,6.788540588,6.853461176,6.751988824,6.779652059,6.871139412,6.690027059,6.689484118,6.791722941,6.542440588,6.728467647,6.664166471,6.988392353,6.813915294
UBR1,4.703064706,4.452261176,4.558864706,4.397467059,4.733736471,4.508433529,4.602187647,4.616614118,4.529832941,4.323637059,4.711641176,4.43204,4.273521176,4.676512353,4.652378235,4.732105294,4.712028824
UBR2,6.787778235,6.662374118,6.528464706,6.803619412,6.747990588,6.788187647,6.655702941,6.625198824,6.711596471,6.403773235,6.339558235,6.399154706,6.260762941,6.261484706,6.325491176,6.68982,6.659713529
UBR3,3.255123529,3.443484706,3.489631471,3.274826176,3.326159412,3.366993529,3.471314118,3.132811765,3.40218,3.247664118,3.179440294,3.466449412,3.449807647,3.711674118,3.389355294,3.091272941,3.212621765
UBR4,3.350170588,3.200247059,3.294100588,3.280111176,3.284181176,3.025532941,3.329620588,3.222785588,3.019197059,3.231598235,3.199368235,3.235576471,3.283911176,3.515979412,3.154675882,3.197068824,3.030726176
UBR5,7.704204706,7.894622353,8.11273,7.745596471,7.677943529,7.722665294,8.19764,8.005187647,7.432966471,8.064428529,8.395555882,7.834842941,8.163608824,8.141361471,8.161861176,8.063150588,7.92366
UBR7,7.940135294,8.323258235,8.209830588,8.300585882,8.180961765,8.349882941,8.661581176,8.585350588,8.928552941,8.793361176,8.653624706,8.931653529,9.192346471,9.363270588,9.203935882,9.931557059,9.474948235
UBTD1,2.85146,3.098585294,2.932538235,2.735587647,3.049304706,3.03219,3.023048824,2.878603529,3.002772353,3.063197647,3.110155294,3.066502941,3.125873529,2.724542647,3.142002353,3.000417059,2.870348235
UBTF,7.122952353,7.206269412,7.160237059,7.091701765,7.067365294,7.103544706,7.098858824,7.122003529,7.144525882,6.938427059,6.956068235,7.058442941,7.123151765,7.272994706,7.288845294,7.223422353,7.147678824
UBXN1,5.363314118,5.363441176,5.316231176,5.377997059,5.334838824,5.357867647,5.518609412,5.440845294,5.32181,4.599537647,5.202972353,5.277201176,4.949974118,4.713257647,5.224926471,5.707184118,5.532492353
UBXN10,7.467298235,7.464839412,7.558307647,7.464661176,7.522405294,7.504008824,7.39654,7.528954706,7.635501176,7.402590588,7.409191765,7.442077647,7.511687059,7.672867059,7.562847647,7.792837059,7.726457647
UBXN11,9.009738824,8.925884706,9.006120588,8.784150588,8.723437647,8.85397,8.927708824,8.940677059,8.913111765,8.968774118,9.036068235,8.983683529,9.161395882,9.419060588,9.080847059,9.734338824,9.596574706
UBXN2A,8.365615294,8.440306471,8.492177059,8.535641176,8.501231176,8.545152941,8.549183529,8.503445294,8.779385882,8.148072941,8.178921176,8.165075882,7.99371,7.894622353,8.072548235,8.081307059,8.172791176
UBXN2B,9.936458235,10.02498735,9.953214118,10.13578824,10.17117059,10.10111176,9.942664706,9.986377353,9.944211176,9.855717059,9.906013529,9.793064118,10.07655647,10.1198,10.05417529,10.42249412,10.22634118
UBXN4,5.931811176,6.219953529,6.100912353,6.192563529,6.031918235,6.084082353,6.160397647,6.077338824,6.299487647,6.276793529,6.180490588,5.91587,6.253434118,6.285542353,6.301211765,5.680948824,5.874502353
UBXN6,8.298101176,8.362185,8.360421765,8.244293529,8.250077059,8.253711765,8.486561176,8.389772941,8.045922941,8.652470588,8.69453,8.641511765,8.648379412,8.728366471,8.675473529,8.447082941,8.406645294
UBXN8,7.287057647,6.990027059,7.107610588,7.042194118,6.943832353,6.967004118,7.171541176,7.141430588,7.058780588,7.146245,7.356475294,7.055508235,7.192041176,7.019544118,7.207900588,7.449554706,7.565274706
